OrderID;Order_Date;Profit;Sales;State/Province;Customer_Segment;Customer_Name;City;Country;Order_Priority;Product_Category;Product_Container;Product_Sub-Category;Product_Name;Ship_Date;Ship_Mode;Discount;Order_Quantity;Product_Base_Margin;Shipping_Cost;Unit_Price
9127;15/03/2017;-329,49;2.039,56;Saarland;Corporate;Bryan_Davis;Rehlingen-Siersburg;Germany;Not_Specified;Office_Supplies;Large_Box;Storage_&_Organization;Tennsco_Snap-Together_Open_Shelving_Units,_Starter_Sets_and_Add-On_Units;17/03/2017;Express_Air;0,04;7;0,8;35;279,48
9152;24/01/2016;-129,69;292,808;Nordrhein-Westfalen;Home_Office;Steven_Cartwright;Lohmar;Germany;Not_Specified;Technology;Medium_Box;Telephones_and_Communication;Bell_Sonecor_JB700_Caller_ID;24/01/2016;Regular_Air;0,05;43;0,6;5,03;7,99
9155;03/02/2018;54,6295;518,8;Abruzzo;Consumer;Ken_Lonsdale;Spoltore;Italy;Critical;Office_Supplies;Small_Box;Binders_and_Binder_Accessories;GBC_Linen_Binding_Covers;04/02/2018;Regular_Air;0,1;17;0,37;11,63;30,98
9187;25/01/2015;-143,23;174,64;Dytiki_Ellada;Small_Business;Daniel_Lacy;Náfpaktos;Greece;High;Office_Supplies;Small_Box;Appliances;Eureka_Sanitaire_®_Multi-Pro_Heavy-Duty_Upright,_Disposable_Bags;26/01/2015;Regular_Air;0,04;40;0,59;5,15;4,37
9187;25/01/2015;-446,578;994,228;Dytiki_Ellada;Small_Business;Daniel_Lacy;Náfpaktos;Greece;High;Technology;Small_Box;Telephones_and_Communication;CF_688;27/01/2015;Regular_Air;0,09;8;0,58;8,99;155,99
9216;18/09/2016;-86,68;5.977,63;Sachsen;Consumer;Roy_French;Oschatz;Germany;Medium;Office_Supplies;Jumbo_Drum;Appliances;Avanti_4.4_Cu._Ft._Refrigerator;20/09/2016;Delivery_Truck;0,1;36;0,57;55,24;180,98
9219;04/03/2015;-48,68;273,32;Emilia-Romagna;Consumer;Craig_Leslie;Cervia;Italy;Low;Office_Supplies;Small_Box;Paper;Xerox_23;06/03/2015;Regular_Air;0,02;41;0,37;5,14;6,48
9219;04/03/2015;-13,28;1.239,81;Emilia-Romagna;Consumer;Craig_Leslie;Cervia;Italy;Low;Technology;Small_Box;Computer_Peripherals;Microsoft_Natural_Multimedia_Keyboard;09/03/2015;Regular_Air;0,04;24;0,73;6,5;50,98
9221;09/06/2016;326,4;1.527,42;Sachsen-Anhalt;Consumer;Christopher_Conant;Wernigerode;Germany;Low;Office_Supplies;Small_Box;Envelopes;"Tyvek_Interoffice_Envelopes,_9_1/2""_x_12_1/2"",_100/Box";13/06/2016;Regular_Air;0,04;25;0,38;19,99;60,98
9221;09/06/2016;-377,74;79,64;Sachsen-Anhalt;Consumer;Christopher_Conant;Wernigerode;Germany;Low;Office_Supplies;Large_Box;Appliances;Bravo_II™_Megaboss®_12-Amp_Hard_Body_Upright,_Replacement_Belts,_2_Belts_per_Pack;13/06/2016;Regular_Air;0,03;9;0,56;49;3,25
9222;17/07/2014;78,2;473,67;Nordrhein-Westfalen;Home_Office;Ionia_McGrath;Kamp-Lintfort;Germany;High;Office_Supplies;Small_Box;Paper;Xerox_188;18/07/2014;Regular_Air;0,04;41;0,36;5,01;11,34
9248;29/05/2015;-2.149,84;2.811,70;Nordrhein-Westfalen;Home_Office;Russell_Applegate;Hamminkeln;Germany;Not_Specified;Furniture;Large_Box;Tables;Lesro_Sheffield_Collection_Coffee_Table,_End_Table,_Center_Table,_Corner_Table;30/05/2015;Regular_Air;0,09;41;0,68;69;71,37
9249;23/10/2015;25,51;1.546,80;Attiki;Small_Business;Alejandro_Ballentine;Ellinikón;Greece;High;Office_Supplies;Small_Box;Storage_&_Organization;Companion_Letter/Legal_File,_Black;24/10/2015;Regular_Air;0,07;42;0,57;12,9;37,76
9249;23/10/2015;-119,35;176,5;Attiki;Small_Business;Alejandro_Ballentine;Ellinikón;Greece;High;Office_Supplies;Small_Pack;Pens_&_Art_Supplies;Barrel_Sharpener;24/10/2015;Regular_Air;0,01;46;0,59;4,17;3,57
9249;23/10/2015;-365,44;3.457,56;Attiki;Small_Business;Alejandro_Ballentine;Ellinikón;Greece;High;Furniture;Jumbo_Box;Tables;Bevis_36_x_72_Conference_Tables;25/10/2015;Delivery_Truck;0,02;35;0,63;51,94;124,49
9251;02/02/2016;-400,33;3.632,60;Veneto;Corporate;Giulietta_Dortch;Mira;Italy;Medium;Furniture;Jumbo_Drum;Chairs_&_Chairmats;Global_Leather_Task_Chair,_Black;04/02/2016;Delivery_Truck;0;38;0,66;42;89,99
9253;05/07/2017;563,09;1.644,22;Dytiki_Ellada;Small_Business;Daniel_Lacy;Náfpaktos;Greece;Critical;Furniture;Small_Box;Office_Furnishings;"Howard_Miller_13""_Diameter_Goldtone_Round_Wall_Clock";07/07/2017;Regular_Air;0,05;36;0,44;6,77;46,94
9254;18/10/2015;67,41;131,65;Emilia-Romagna;Consumer;Craig_Leslie;Cervia;Italy;Medium;Office_Supplies;Small_Box;Labels;Avery_478;20/10/2015;Express_Air;0,01;24;0,36;0,5;4,91
9281;29/07/2017;-96,59;199,8;Anatoliki_Makedonia_kai_Thraki;Small_Business;Alan_Hwang;Orestiás;Greece;Critical;Office_Supplies;Small_Box;Paper;Xerox_1930;31/07/2017;Express_Air;0,08;31;0,36;6,81;6,48
9281;29/07/2017;0,77;68,97;Anatoliki_Makedonia_kai_Thraki;Small_Business;Alan_Hwang;Orestiás;Greece;Critical;Office_Supplies;Wrap_Bag;Pens_&_Art_Supplies;Newell_339;31/07/2017;Regular_Air;0,02;24;0,59;0,97;2,78
9285;08/06/2014;-11,937;124,81;Calabria;Consumer;David_Philippe;Montalto_Uffugo;Italy;Critical;Office_Supplies;Small_Box;Binders_and_Binder_Accessories;"Avery_Trapezoid_Ring_Binder,_3""_Capacity,_Black,_1040_sheets";10/06/2014;Regular_Air;0,06;3;0,36;2,99;40,98
9286;07/09/2016;45,79;123,16;Piemonte;Consumer;Tonja_Turnell;Beinasco;Italy;Critical;Office_Supplies;Wrap_Bag;Paper;Rediform_S.O.S._Phone_Message_Books;09/09/2016;Regular_Air;0,1;26;0,36;0,8;4,98
9312;22/10/2017;-179,17;1.160,55;Nordrhein-Westfalen;Home_Office;Steven_Cartwright;Lohmar;Germany;Not_Specified;Furniture;Jumbo_Drum;Chairs_&_Chairmats;Global_Stack_Chair_without_Arms,_Black;23/10/2017;Delivery_Truck;0,05;43;0,6;14,36;25,98
9344;11/05/2017;900,414;3.448,65;Bayern;Consumer;Christy_Brittain;Cham;Germany;Low;Technology;Small_Box;Telephones_and_Communication;SC7868i;11/05/2017;Regular_Air;0,02;31;0,55;8,99;125,99
9344;11/05/2017;-505,69;1.733,10;Bayern;Consumer;Christy_Brittain;Cham;Germany;Low;Office_Supplies;Large_Box;Storage_&_Organization;Safco_Industrial_Wire_Shelving;13/05/2017;Regular_Air;0,09;18;0,82;35;95,99
9347;13/01/2018;-107,98;131,2;Emilia-Romagna;Corporate;Michelle_Tran;Cervia;Italy;Low;Office_Supplies;Small_Box;Appliances;Hoover_Replacement_Belts_For_Soft_Guard™_&_Commercial_Ltweight_Upright_Vacs,_2/Pk;22/01/2018;Regular_Air;0,01;31;0,59;5,13;3,95
9350;06/04/2018;-432,54;1.735,94;Hessen;Corporate;Darren_Budd;Schlüchtern;Germany;Critical;Furniture;Jumbo_Box;Bookcases;Bush_Heritage_Pine_Collection_5-Shelf_Bookcase,_Albany_Pine_Finish,_*Special_Order;07/04/2018;Delivery_Truck;0,1;13;0,65;53,48;140,98
9350;06/04/2018;-210,7835;337,6;Hessen;Corporate;Darren_Budd;Schlüchtern;Germany;Critical;Office_Supplies;Small_Box;Binders_and_Binder_Accessories;Ibico_EB-19_Dual_Function_Manual_Binding_System;08/04/2018;Regular_Air;0,1;2;0,39;19,99;172,99
9383;20/08/2014;18,53;82,42;Campania;Corporate;John_Dryer;Boscoreale;Italy;Not_Specified;Furniture;Wrap_Bag;Office_Furnishings;Master_Giant_Foot®_Doorstop,_Safety_Yellow;22/08/2014;Regular_Air;0,07;11;0,42;4;7,59
9409;09/10/2017;-390,77;1.712,66;Liguria;Home_Office;Vicky_Freymann;Albenga;Italy;Critical;Technology;Small_Box;Computer_Peripherals;Adesso_Programmable_142-Key_Keyboard;11/10/2017;Regular_Air;0,1;12;0,79;4;152,48
9472;20/11/2016;19,47;53,91;Baden-Württemberg;Home_Office;Greg_Tran;Bietigheim-Bissingen;Germany;Critical;Office_Supplies;Small_Box;Labels;Self-Adhesive_Removable_Labels;23/11/2016;Regular_Air;0,05;17;0,37;0,49;3,15
9473;17/03/2018;188,224;563,82;Nordrhein-Westfalen;Corporate;Jonathan_Doherty;Rheinbach;Germany;Not_Specified;Office_Supplies;Small_Box;Binders_and_Binder_Accessories;JM_Magazine_Binder;18/03/2018;Regular_Air;0,03;34;0,37;2,99;16,51
9473;17/03/2018;-23,69;31,95;Nordrhein-Westfalen;Corporate;Jonathan_Doherty;Rheinbach;Germany;Not_Specified;Office_Supplies;Small_Box;Binders_and_Binder_Accessories;Fellowes_Twister_Kit,_Gray/Clear,_3/pkg;19/03/2018;Regular_Air;0,1;3;0,4;8,94;8,04
9473;17/03/2018;-363,44;502,44;Nordrhein-Westfalen;Corporate;Jonathan_Doherty;Rheinbach;Germany;Not_Specified;Office_Supplies;Small_Box;Storage_&_Organization;Tenex_File_Box,_Personal_Filing_Tote_with_Lid,_Black;19/03/2018;Regular_Air;0,04;31;0,59;17,78;15,51
9476;29/10/2014;-66,585;165,04;Bayern;Corporate;Ruben_Dartt;Gilching;Germany;Not_Specified;Office_Supplies;Small_Box;Binders_and_Binder_Accessories;"GBC_Pre-Punched_Binding_Paper,_Plastic,_White,_8-1/2""_x_11""";31/10/2014;Express_Air;0,08;10;0,37;13,18;15,99
9478;01/09/2014;29,98;522,97;Attiki;Corporate;Philip_Brown;Áno_Liósia;Greece;High;Furniture;Small_Pack;Office_Furnishings;"Executive_Impressions_8-1/2""_Career_Panel/Partition_Cubicle_Clock";02/09/2014;Regular_Air;0,04;48;0,51;5,4;10,4
9478;01/09/2014;-121,2;199,46;Attiki;Corporate;Philip_Brown;Áno_Liósia;Greece;High;Office_Supplies;Small_Box;Paper;Xerox_1962;03/09/2014;Regular_Air;0,08;48;0,4;4,79;4,28
9504;01/05/2018;98,352;1.954,80;Attiki;Small_Business;Sung_Pak;Ellinikón;Greece;Medium;Technology;Small_Box;Telephones_and_Communication;7160;03/05/2018;Regular_Air;0,05;17;0,59;4,2;140,99
9505;11/11/2017;-542,32;316,52;Apulia;Home_Office;Maribeth_Dona;Monopoli;Italy;High;Technology;Small_Box;Computer_Peripherals;Adesso_Programmable_142-Key_Keyboard;13/11/2017;Regular_Air;0,03;2;0,79;4;152,48
9505;11/11/2017;-127,7;155,39;Apulia;Home_Office;Maribeth_Dona;Monopoli;Italy;High;Technology;Small_Box;Computer_Peripherals;PC_Concepts_116_Key_Quantum_3000_Keyboard;14/11/2017;Regular_Air;0,1;5;0,75;5,5;32,98
9509;13/03/2018;707,15;1.585,64;Nordrhein-Westfalen;Home_Office;Joy_Bell;Waltrop;Germany;Not_Specified;Office_Supplies;Small_Box;Paper;Xerox_1891;13/03/2018;Regular_Air;0,02;32;0,38;5,81;48,91
9509;13/03/2018;2.825,15;12.175,82;Nordrhein-Westfalen;Home_Office;Joy_Bell;Waltrop;Germany;Not_Specified;Furniture;Jumbo_Drum;Chairs_&_Chairmats;Hon_4070_Series_Pagoda™_Round_Back_Stacking_Chairs;14/03/2018;Delivery_Truck;0,02;36;0,57;58,95;320,98
9509;13/03/2018;2,13;101,21;Nordrhein-Westfalen;Home_Office;Joy_Bell;Waltrop;Germany;Not_Specified;Office_Supplies;Small_Box;Paper;Xerox_1887;14/03/2018;Express_Air;0,1;5;0,37;5,21;18,97
9537;20/07/2016;-382,38;906,02;Schleswig-Holstein;Small_Business;Jennifer_Braxton;Bad_Schwartau;Germany;Not_Specified;Furniture;Jumbo_Box;Bookcases;Bush_Mission_Pointe_Library;22/07/2016;Delivery_Truck;0,1;6;0,65;66,27;150,98
9537;20/07/2016;-149,086;170,88;Schleswig-Holstein;Small_Business;Jennifer_Braxton;Bad_Schwartau;Germany;Not_Specified;Office_Supplies;Small_Box;Binders_and_Binder_Accessories;"Acco_Pressboard_Covers_with_Storage_Hooks,_14_7/8""_x_11"",_Dark_Blue";22/07/2016;Regular_Air;0,01;43;0,36;5,44;3,81
9568;11/08/2015;748,67;3.725,53;Piemonte;Corporate;John_Lucas;Orbassano;Italy;Not_Specified;Office_Supplies;Large_Box;Appliances;Honeywell_Enviracaire®_Portable_Air_Cleaner_for_up_to_8_x_10_Room;13/08/2015;Regular_Air;0;46;0,54;19,95;76,72
9573;17/11/2017;-59,91;133,23;Bayern;Home_Office;Emily_Grady;Oberasbach;Germany;Medium;Office_Supplies;Wrap_Bag;Scissors,_Rulers_and_Trimmers;Serrated_Blade_or_Curved_Handle_Hand_Letter_Openers;18/11/2017;Regular_Air;0;41;0,84;1,92;3,14
9573;17/11/2017;60,12;146,25;Bayern;Home_Office;Emily_Grady;Oberasbach;Germany;Medium;Office_Supplies;Wrap_Bag;Paper;"Telephone_Message_Books_with_Fax/Mobile_Section,_5_1/2""_x_3_3/16""";18/11/2017;Express_Air;0,01;21;0,39;1,02;6,35
9574;03/01/2017;-68,977;434,62;Nordrhein-Westfalen;Corporate;Joy_Smith;Heinsberg;Germany;Medium;Office_Supplies;Small_Box;Binders_and_Binder_Accessories;Ibico_Covers_for_Plastic_or_Wire_Binding_Elements;04/01/2017;Regular_Air;0,08;40;0,4;7,19;11,5
9602;16/04/2018;-399,67;1.722,65;Sachsen-Anhalt;Consumer;Hunter_Lopez;Aschersleben;Germany;Critical;Furniture;Jumbo_Box;Bookcases;Sauder_Camden_County_Collection_Library;17/04/2018;Delivery_Truck;0,05;15;0,65;51,42;114,98
9602;16/04/2018;-24,87;36,23;Sachsen-Anhalt;Consumer;Hunter_Lopez;Aschersleben;Germany;Critical;Technology;Small_Pack;Computer_Peripherals;Fuji_Slim_Jewel_Case_CD-R;18/04/2018;Regular_Air;0,02;16;0,55;1,99;2,12
9602;16/04/2018;600,93;2.654,16;Sachsen-Anhalt;Consumer;Hunter_Lopez;Aschersleben;Germany;Critical;Technology;Jumbo_Drum;Office_Machines;Lexmark_Z55se_Color_Inkjet_Printer;18/04/2018;Delivery_Truck;0,01;27;0,38;28;90,97
9606;31/12/2014;263,4;493,26;Attiki;Small_Business;Darrin_Martin;Ellinikón;Greece;Not_Specified;Office_Supplies;Small_Box;Labels;Round_Specialty_Laser_Printer_Labels;31/12/2014;Regular_Air;0,02;39;0,38;0,49;12,53
9606;31/12/2014;37,31;192,15;Attiki;Small_Business;Darrin_Martin;Ellinikón;Greece;Not_Specified;Office_Supplies;Wrap_Bag;Paper;Array®_Memo_Cubes;02/01/2015;Express_Air;0,07;37;0,36;2,04;5,18
9632;21/06/2017;1.440,27;3.633,03;Campania;Home_Office;Andrew_Roberts;Salerno;Italy;Low;Office_Supplies;Small_Box;Binders_and_Binder_Accessories;GBC_VeloBinder_Electric_Binding_Machine;25/06/2017;Regular_Air;0,09;33;0,35;9,07;120,98
9635;17/09/2014;-2,9095;3,42;Sachsen-Anhalt;Corporate;Andy_Reiter;Aschersleben;Germany;Critical;Office_Supplies;Small_Box;Binders_and_Binder_Accessories;Staples®_General_Use_3-Ring_Binders;19/09/2014;Regular_Air;0,05;1;0,37;1,49;1,88
9637;09/06/2014;-236,43;522,49;Sachsen-Anhalt;Corporate;Andy_Reiter;Aschersleben;Germany;Low;Technology;Small_Box;Computer_Peripherals;Fellowes_Mobile_Numeric_Keypad,_Graphite;11/06/2014;Regular_Air;0,08;12;0,66;16,71;43,22
9637;09/06/2014;32,44;123,76;Sachsen-Anhalt;Corporate;Andy_Reiter;Aschersleben;Germany;Low;Office_Supplies;Wrap_Bag;Paper;"Staples_Wirebound_Steno_Books,_6""_x_9"",_12/Pack";13/06/2014;Regular_Air;0,04;12;0,36;2,27;10,14
9637;09/06/2014;14.440,39;28.359,40;Sachsen-Anhalt;Corporate;Andy_Reiter;Aschersleben;Germany;Low;Technology;Large_Box;Office_Machines;Polycom_ViaVideo™_Desktop_Video_Communications_Unit;16/06/2014;Regular_Air;0,05;49;0,37;24,49;574,74
9639;09/02/2016;516,186;2.610,89;Emilia-Romagna;Corporate;Becky_Pak;San_Lazzaro_di_Savena;Italy;Not_Specified;Technology;Small_Box;Telephones_and_Communication;8290;09/02/2016;Regular_Air;0;23;0,6;5,63;125,99
9639;09/02/2016;6,7;43,57;Emilia-Romagna;Corporate;Becky_Pak;San_Lazzaro_di_Savena;Italy;Not_Specified;Office_Supplies;Small_Box;Labels;Avery_491;09/02/2016;Regular_Air;0,09;11;0,39;0,99;4,13
9639;09/02/2016;-335,22;1.124,30;Emilia-Romagna;Corporate;Becky_Pak;San_Lazzaro_di_Savena;Italy;Not_Specified;Furniture;Jumbo_Drum;Chairs_&_Chairmats;Global_Stack_Chair_without_Arms,_Black;11/02/2016;Delivery_Truck;0,1;47;0,6;14,36;25,98
9664;11/09/2015;-64,95;88,38;Trentino-Alto_Adige;Small_Business;Matthew_Grinstein;Trento;Italy;High;Office_Supplies;Small_Box;Paper;Xerox_212;14/09/2015;Regular_Air;0,06;13;0,37;8,4;6,48
9665;27/09/2014;921,41;2.348,66;Attiki;Home_Office;Eugene_Hildebrand;Nea_Liosia;Greece;Low;Office_Supplies;Medium_Box;Appliances;Bionaire_Personal_Warm_Mist_Humidifier/Vaporizer;27/09/2014;Regular_Air;0,02;50;0,46;5,1;46,89
9665;27/09/2014;-3.850,08;9.579,62;Attiki;Home_Office;Eugene_Hildebrand;Nea_Liosia;Greece;Low;Furniture;Jumbo_Box;Tables;Bush_Advantage_Collection®_Round_Conference_Table;29/09/2014;Delivery_Truck;0,1;49;0,73;110,2;212,6
9665;27/09/2014;-373,09;2.657,12;Attiki;Home_Office;Eugene_Hildebrand;Nea_Liosia;Greece;Low;Furniture;Jumbo_Box;Bookcases;Sauder_Forest_Hills_Library,_Woodland_Oak_Finish;29/09/2014;Delivery_Truck;0,05;19;0,77;36,09;140,98
9668;10/02/2015;-12,719;42,67;Nordrhein-Westfalen;Small_Business;Christine_Sundaresam;Ascheberg;Germany;Low;Office_Supplies;Small_Box;Binders_and_Binder_Accessories;Avery®_Durable_Slant_Ring_Binders_With_Label_Holder;12/02/2015;Regular_Air;0,06;10;0,37;2,99;4,18
9669;26/09/2014;-91,95;292,11;Lombardia;Corporate;Christine_Abelman;Viadana;Italy;Medium;Office_Supplies;Small_Box;Storage_&_Organization;Decoflex_Hanging_Personal_Folder_File,_Blue;27/09/2014;Express_Air;0,04;18;0,58;10,68;15,42
9671;16/02/2017;-4,899;12,61;Ionioi_Nisoi;Corporate;Sung_Shariari;Corfu;Greece;High;Office_Supplies;Small_Box;Binders_and_Binder_Accessories;Staples®_General_Use_3-Ring_Binders;18/02/2017;Regular_Air;0,07;6;0,37;1,49;1,88
9696;26/07/2016;13,906;110,15;Campania;Corporate;Harold_Dahlen;Santa_Maria_Capua_Vetere;Italy;Not_Specified;Office_Supplies;Small_Box;Binders_and_Binder_Accessories;Wilson_Jones_DublLock®_D-Ring_Binders;28/07/2016;Regular_Air;0,02;15;0,35;2,99;6,75
9696;26/07/2016;539,69;3.335,27;Campania;Corporate;Harold_Dahlen;Santa_Maria_Capua_Vetere;Italy;Not_Specified;Furniture;Jumbo_Drum;Chairs_&_Chairmats;Hon_Deluxe_Fabric_Upholstered_Stacking_Chairs,_Rounded_Back;28/07/2016;Delivery_Truck;0,03;13;0,55;43,32;243,98
9700;12/01/2017;-59,74;106,06;Baden-Württemberg;Consumer;Sue_Ann_Reed;Waghäusel;Germany;Critical;Office_Supplies;Wrap_Bag;Scissors,_Rulers_and_Trimmers;Serrated_Blade_or_Curved_Handle_Hand_Letter_Openers;13/01/2017;Regular_Air;0,08;35;0,84;1,92;3,14
9701;03/08/2015;-153,923;855,865;Bayern;Small_Business;Herbert_Flentye;Bayreuth;Germany;Low;Technology;Small_Box;Telephones_and_Communication;T18;07/08/2015;Regular_Air;0,04;9;0,57;2,5;110,99
9701;03/08/2015;25,1345;103,75;Bayern;Small_Business;Herbert_Flentye;Bayreuth;Germany;Low;Office_Supplies;Small_Box;Binders_and_Binder_Accessories;"Mead_1st_Gear_2""_Zipper_Binder,_Asst._Colors";08/08/2015;Regular_Air;0,01;8;0,35;1,49;12,97
9733;21/08/2014;-90,26;223,64;Lombardia;Home_Office;Gene_McClure;Sesto_San_Giovanni;Italy;Not_Specified;Office_Supplies;Small_Box;Paper;Xerox_1947;21/08/2014;Regular_Air;0,1;39;0,4;5,35;5,98
9761;27/06/2017;-254,74;202,64;Emilia-Romagna;Small_Business;Todd_Boyes;Cattolica;Italy;Not_Specified;Technology;Jumbo_Drum;Office_Machines;Lexmark_Z54se_Color_Inkjet_Printer;28/06/2017;Delivery_Truck;0,04;2;0,36;14;90,97
9761;27/06/2017;-92,23;133,69;Emilia-Romagna;Small_Business;Todd_Boyes;Cattolica;Italy;Not_Specified;Office_Supplies;Small_Box;Paper;Universal_Premium_White_Copier/Laser_Paper_(20Lb._and_87_Bright);29/06/2017;Regular_Air;0,08;23;0,36;7,15;5,98
9762;09/06/2014;-146,05;262,76;Ionioi_Nisoi;Home_Office;Larry_Tron;Corfu;Greece;High;Furniture;Medium_Box;Office_Furnishings;36X48_HARDFLOOR_CHAIRMAT;10/06/2014;Regular_Air;0,05;12;0,78;21,2;20,98
9763;17/01/2017;75,13;176,26;Nordrhein-Westfalen;Corporate;Alan_Barnes;Heinsberg;Germany;Medium;Office_Supplies;Small_Box;Labels;Avery_506;20/01/2017;Regular_Air;0,07;44;0,39;0,5;4,13
9765;18/03/2018;1.019,70;3.505,60;Lombardia;Home_Office;Rose_O'Brian;Monza;Italy;Low;Furniture;Medium_Box;Chairs_&_Chairmats;SAFCO_Folding_Chair_Trolley;25/03/2018;Regular_Air;0,03;26;0,57;12,65;128,24
9792;27/12/2016;-73,14;84,09;Stereá_Elláda;Consumer;Sally_Knutson;Chalcis;Greece;Low;Office_Supplies;Small_Box;Binders_and_Binder_Accessories;3M_Organizer_Strips;27/12/2016;Regular_Air;0,02;14;0,37;7,78;5,4
9794;28/08/2017;-45,65;135,23;Nordrhein-Westfalen;Consumer;Scott_Cohen;Cologne;Germany;Not_Specified;Office_Supplies;Small_Pack;Scissors,_Rulers_and_Trimmers;Acme®_Preferred_Stainless_Steel_Scissors;29/08/2017;Regular_Air;0,1;25;0,56;3,6;5,68
9796;14/02/2016;501,99;1.222,59;Lombardia;Corporate;Alan_Dominguez;Limbiate;Italy;Critical;Technology;Small_Pack;Computer_Peripherals;TDK_4.7GB_DVD-R_Spindle,_15/Pack;15/02/2016;Regular_Air;0,02;29;0,42;1,99;40,97
9824;28/06/2016;-1,49;115,81;Sardegna;Consumer;Thomas_Thornton;Nuoro;Italy;Critical;Office_Supplies;Wrap_Bag;Pens_&_Art_Supplies;Sanford_Colorific_Colored_Pencils,_12/Box;30/06/2016;Regular_Air;0,1;43;0,55;1,01;2,88
9824;28/06/2016;2,75;21,56;Sardegna;Consumer;Thomas_Thornton;Nuoro;Italy;Critical;Office_Supplies;Small_Box;Labels;Avery_506;30/06/2016;Regular_Air;0;5;0,39;0,5;4,13
9824;28/06/2016;540,67;1.939,66;Sardegna;Consumer;Thomas_Thornton;Nuoro;Italy;Critical;Office_Supplies;Small_Box;Appliances;Fellowes_Premier_Superior_Surge_Suppressor,_10-Outlet,_With_Phone_and_Remote;30/06/2016;Express_Air;0,03;39;0,59;4,5;48,92
9826;26/08/2017;-7,3;131,61;Lombardia;Consumer;Irene_Maddox;Gallarate;Italy;Medium;Technology;Small_Pack;Computer_Peripherals;Maxell_Pro_80_Minute_CD-R,_10/Pack;28/08/2017;Regular_Air;0,01;7;0,45;1,99;17,48
9829;13/05/2017;133,705;750,39;Peloponnisos;Consumer;Valerie_Takahito;Kalamata;Greece;Critical;Office_Supplies;Small_Box;Binders_and_Binder_Accessories;GBC_Linen_Binding_Covers;14/05/2017;Regular_Air;0,04;23;0,37;11,63;30,98
9829;13/05/2017;-0,43;18,46;Peloponnisos;Consumer;Valerie_Takahito;Kalamata;Greece;Critical;Office_Supplies;Small_Box;Labels;Avery_508;15/05/2017;Regular_Air;0,06;4;0,36;0,5;4,91
9857;15/10/2015;-17,49;675,71;Apulia;Home_Office;Bruce_Degenhardt;Rutigliano;Italy;High;Furniture;Small_Box;Office_Furnishings;9-3/4_Diameter_Round_Wall_Clock;15/10/2015;Regular_Air;0,06;49;0,43;8,78;13,79
9857;15/10/2015;703,8;2.366,18;Apulia;Home_Office;Bruce_Degenhardt;Rutigliano;Italy;High;Office_Supplies;Small_Box;Envelopes;Multimedia_Mailers;17/10/2015;Regular_Air;0,1;16;0,39;19,99;162,93
9857;15/10/2015;-93,61;292,978;Apulia;Home_Office;Bruce_Degenhardt;Rutigliano;Italy;High;Technology;Small_Pack;Telephones_and_Communication;Accessory39;17/10/2015;Regular_Air;0,05;16;0,81;3,3;20,99
9857;15/10/2015;1.861,35;3.615,84;Apulia;Home_Office;Bruce_Degenhardt;Rutigliano;Italy;High;Technology;Small_Pack;Telephones_and_Communication;Accessory20;17/10/2015;Regular_Air;0,03;50;0,37;3,3;85,99
9860;16/03/2016;-73,66;319,69;Saarland;Home_Office;Kimberly_Carter;Rehlingen-Siersburg;Germany;Critical;Technology;Small_Pack;Computer_Peripherals;"Imation_3.5""_DS-HD_Macintosh_Formatted_Diskettes,_10/Pack";17/03/2016;Regular_Air;0;43;0,68;3,52;7,28
9861;03/04/2018;6,6;706,68;Niedersachsen;Corporate;Chad_Sievert;Wilhelmshaven;Germany;Low;Office_Supplies;Small_Pack;Pens_&_Art_Supplies;Boston_16701_Slimline_Battery_Pencil_Sharpener;07/04/2018;Regular_Air;0,1;47;0,55;5,45;15,94
9863;08/02/2017;0,1;33,96;Emilia-Romagna;Home_Office;Sean_Christensen;Cattolica;Italy;Critical;Office_Supplies;Wrap_Bag;Pens_&_Art_Supplies;Newell_310;10/02/2017;Regular_Air;0;18;0,56;0,7;1,76
9888;16/02/2015;2.568,10;8.374,13;Sicily;Corporate;Adam_Shillingsburg;Ragusa;Italy;Low;Technology;Small_Box;Telephones_and_Communication;TimeportP7382;23/02/2015;Regular_Air;0,06;48;0,56;8,99;205,99
9892;20/12/2017;424,36;1.406,64;Anatoliki_Makedonia_kai_Thraki;Corporate;Kelly_Williams;Xánthi;Greece;Medium;Office_Supplies;Small_Box;Envelopes;Tyvek_®_Top-Opening_Peel_&_Seel_Envelopes,_Plain_White;21/12/2017;Regular_Air;0,02;50;0,38;8,23;27,18
9893;20/01/2015;-98,3;192,49;Anatoliki_Makedonia_kai_Thraki;Home_Office;Edward_Nazzal;Orestiás;Greece;Medium;Furniture;Jumbo_Drum;Chairs_&_Chairmats;Office_Star_-_Mid_Back_Dual_function_Ergonomic_High_Back_Chair_with_2-Way_Adjustable_Arms;23/01/2015;Delivery_Truck;0,02;1;0,62;30;160,98
9894;22/08/2014;103,83;5.403,75;Lombardia;Small_Business;Eric_Barreto;Carate_Brianza;Italy;High;Furniture;Jumbo_Drum;Chairs_&_Chairmats;Hon_4700_Series_Mobuis™_Mid-Back_Task_Chairs_with_Adjustable_Arms;24/08/2014;Delivery_Truck;0,08;16;0,64;58,92;355,98
